Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Yars' Revenge,2600,1982,Atari,0.78,0.78,us
Galaxian,2600,1982,Atari,0.77,0.77,us
Kangaroo,2600,1982,Atari,0.72,0.72,us
Keystone Kapers,2600,1982,Activision,0.66,0.66,us
X-Man,2600,1982,Universal Gamex,0.63,0.63,us
Battlezone,2600,1982,Atari,0.62,0.62,us
Halloween,2600,1982,Wizard Video Games,0.62,0.62,us
The Activision Decathlon,2600,1982,Activision,0.55,0.55,us
Action Force,2600,1982,CPG Products,0.54,0.54,us
Chopper Command,2600,1982,Activision,0.5,0.5,us
RealSports Tennis,2600,1982,Atari,0.5,0.5,us
Gauntlet,2600,1982,Answer Software,0.5,0.5,us
Congo Bongo,2600,1982,Sega,0.4,0.4,jp
Bump 'n' Jump,2600,1982,Mattel Interactive,0.39,0.39,us
Gravitar,2600,1982,Atari,0.38,0.38,us
Alien's Return,2600,1982,ITT Family Games,0.34,0.34,us
Bank Heist,2600,1982,20th Century Fox Video Games,0.34,0.34,us
Frankenstein's Monster,2600,1982,Data Age,0.32,0.32,us
Mountain King,2600,1982,CBS Electronics,0.31,0.31,us
Polaris,2600,1982,Tigervision,0.28,0.28,us
Mr. Do!,2600,1982,Coleco,0.27,0.27,us
Porky's,2600,1982,20th Century Fox Video Games,0.25,0.25,us
Assault,2600,1982,Bomb,0.22,0.22,us
Death Trap,2600,1982,Avalon Interactive,0.17,0.17,us
Pressure Cooker,2600,1982,Activision,0.15,0.15,us
Krull,2600,1982,Atari,0.14,0.14,us
Baseball,NES,1983,Nintendo,3.2,3.2,jp
Mario Bros.,MULTI,1983,Nintendo,2.28,3.87,jp
Mahjong,NES,1983,Nintendo,2.14,2.14,jp
Pitfall II: Lost Caverns,2600,1983,Activision,1.31,1.31,us
Donkey Kong Jr.,NES,1983,Nintendo,1.11,1.11,jp
Popeye,MULTI,1983,Nintendo,1.1,1.6400000000000001,jp
Jr. Pac-Man,2600,1983,Atari,0.78,0.78,us
Crystal Castles,2600,1983,Atari,0.77,0.77,us
Midnight Magic,2600,1983,Atari,0.5,0.5,us
Millipede,2600,1983,Atari,0.48,0.48,us
Gremlins,2600,1983,Atari,0.46,0.46,us
Pengo,2600,1983,Atari,0.4,0.4,us
Frostbite,2600,1983,Activision,0.34,0.34,us
Frogger II: Threeedeep!,2600,1983,Parker Bros.,0.33,0.33,us
Dolphin,2600,1983,Activision,0.29,0.29,us
Mr. Do!'s Castle,2600,1983,Parker Bros.,0.17,0.17,us
Duck Hunt,NES,1984,Nintendo,28.31,28.31,jp
Excitebike,NES,1984,Nintendo,4.16,4.16,jp
Golf,NES,1984,Nintendo,4.01,4.01,jp
Tennis,NES,1984,Nintendo,2.17,2.17,jp
Pinball,NES,1984,Nintendo,1.85,1.85,jp
F1 Race,NES,1984,Nintendo,1.52,1.52,jp
Xevious,NES,1984,Namco Bandai Games,1.52,1.52,jp
4 Nin uchi Mahjong,NES,1984,Nintendo,1.45,1.45,jp
Hogan's Alley,NES,1984,Nintendo,1.27,1.27,jp
Lode Runner,NES,1984,Hudson Soft,1.1,1.1,jp
Clu Clu Land,NES,1984,Nintendo,0.82,0.82,jp
Mappy,NES,1984,Namco Bandai Games,0.69,0.69,jp
Beamrider,2600,1984,Activision,0.27,0.27,us
Super Mario Bros.,NES,1985,Nintendo,40.24,40.24,jp
Kung Fu,NES,1985,Nintendo,3.5,3.5,jp
Soccer,NES,1985,Nintendo,1.96,1.96,jp
Ice Climber,NES,1985,Nintendo,1.5,1.5,jp
Gyromite,NES,1985,Nintendo,1.32,1.32,jp
Tag Team Match M.U.S.C.L.E.,NES,1985,Namco Bandai Games,1.05,1.05,jp
Bomberman,MULTI,1985,Hudson Soft,1.03,1.04,jp
1942,NES,1985,Capcom,1.0,1.0,jp
Balloon Fight,NES,1985,Nintendo,0.92,0.92,jp
Wrecking Crew,NES,1985,Nintendo,0.51,0.51,jp
Ghostbusters,2600,1985,Activision,0.45,0.45,us
The Legend of Zelda,NES,1986,Nintendo,6.51,6.51,jp
World Class Track Meet,NES,1986,Namco Bandai Games,3.08,3.08,jp
Metroid,NES,1986,Nintendo,2.73,2.73,jp
Super Mario Bros.: The Lost Levels,NES,1986,Nintendo,2.65,2.65,jp
Dragon Warrior,NES,1986,Capcom,2.52,2.52,jp
Pro Yakyuu Family Stadium,MULTI,1986,Namco Bandai Games,2.2,2.23,jp
Rad Racer,NES,1986,Nintendo,1.96,1.96,jp
Kid Icarus,NES,1986,Nintendo,1.76,1.76,jp
Ghosts 'n Goblins,NES,1986,Capcom,1.64,1.64,jp
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986,Hudson Soft,1.5,1.5,jp
Gradius,NES,1986,Konami Digital Entertainment,1.36,1.36,jp
Castlevania,MULTI,1986,Konami Digital Entertainment,1.23,1.87,jp
TwinBee,NES,1986,Konami Digital Entertainment,1.2,1.2,jp
Ganbare Goemon! Karakuri Douchuu,NES,1986,Konami Digital Entertainment,1.2,1.2,jp
Doraemon,NES,1986,Hudson Soft,1.15,1.15,jp
Commando,MULTI,1986,Capcom,1.14,1.6099999999999999,jp
Adventure Island,NES,1986,Hudson Soft,1.05,1.05,jp
Star Soldier,NES,1986,Hudson Soft,0.96,0.96,jp
The Mysterious Murasame Castle,NES,1986,Nintendo,0.57,0.57,jp
Solaris,2600,1986,Atari,0.37,0.37,us
RealSports Boxing,2600,1986,Atari,0.29,0.29,us
Zelda II: The Adventure of Link,NES,1987,Nintendo,4.38,4.38,jp
Mike Tyson's Punch-Out!!,NES,1987,Nintendo,3.02,3.02,jp
Dragon Warrior II,NES,1987,Enix Corporation,2.56,2.56,jp
Pro Wrestling,NES,1987,Nintendo,2.4,2.4,jp
Volleyball,NES,1987,Nintendo,2.15,2.15,jp
Pro Yakyuu Family Stadium '87,NES,1987,Namco Bandai Games,1.42,1.42,jp
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,1987,Namco Bandai Games,1.25,1.25,jp
Castlevania II: Simon's Quest,NES,1987,Konami Digital Entertainment,0.93,0.93,jp
Final Fantasy,MULTI,1987,SquareSoft,0.84,1.35,jp
Mega Man,NES,1987,Capcom,0.81,0.81,jp
Kung-Fu Master,2600,1987,Activision,0.65,0.65,us
Defender II,2600,1987,Atari,0.45,0.45,us
Desert Falcon,2600,1987,Atari,0.26,0.26,us
Super Football,2600,1987,Atari,0.08,0.08,us
Super Baseball,2600,1987,Atari,0.07,0.07,us
Super Mario Bros. 3,NES,1988,Nintendo,17.28,17.28,jp
Super Mario Bros. 2,NES,1988,Nintendo,7.46,7.46,jp
Tetris,NES,1988,Nintendo,5.58,5.58,jp
Dragon Warrior III,NES,1988,Enix Corporation,3.87,3.87,jp
Ice Hockey,MULTI,1988,Nintendo,2.42,2.91,jp
R.C. Pro-Am,NES,1988,Nintendo,2.14,2.14,jp
Donkey Kong Classics,NES,1988,Nintendo,1.56,1.56,jp
Mega Man 2,NES,1988,Capcom,1.51,1.51,jp
Dragon Ball: Daimaou Fukkatsu,NES,1988,Namco Bandai Games,1.25,1.25,jp
Pro Yakyuu Family Stadium '88,NES,1988,Namco Bandai Games,1.18,1.18,jp
River Raid II,2600,1988,Activision,0.51,0.51,us
Rampage,2600,1988,Activision,0.24,0.24,us
Teenage Mutant Ninja Turtles,MULTI,1989,Palcom,4.17,5.74,jp
Disney's DuckTales,NES,1989,Capcom,1.67,1.67,jp
Famicom Jump: Eiyuu Retsuden,NES,1989,Namco Bandai Games,1.1,1.1,jp
Castlevania III: Dracula's Curse,NES,1989,Konami Digital Entertainment,0.85,0.85,jp
Double Dragon,2600,1989,Activision,0.47,0.47,us
Klax,2600,1989,Atari,0.15,0.15,us
Adventures of Lolo,NES,1989,HAL Laboratory,0.06,0.06,jp
Super Mario World,SNES,1990,Nintendo,20.61,20.61,jp
Dr. Mario,NES,1990,Nintendo,4.85,4.85,jp
Dragon Warrior IV,NES,1990,Enix Corporation,3.12,3.12,jp
F-Zero,SNES,1990,Nintendo,2.85,2.85,jp
Streets of Rage,GEN,1990,Sega,2.6,2.6,jp
Teenage Mutant Ninja Turtles II: The Arcade Game,NES,1990,Konami Digital Entertainment,2.23,2.23,jp
Final Fight,SNES,1990,Capcom,1.56,1.56,jp
Nintendo World Cup,NES,1990,Nintendo,1.48,1.48,jp
Disney's Chip 'n Dale: Rescue Rangers,NES,1990,Capcom,1.19,1.19,jp
Mega Man 3,NES,1990,Capcom,1.17,1.17,jp
Pilotwings,SNES,1990,Nintendo,1.14,1.14,jp
Famista '91,NES,1990,Namco Bandai Games,0.3,0.3,jp
The Legend of Zelda: A Link to the Past,SNES,1991,Nintendo,4.61,4.61,jp
Sonic the Hedgehog,MULTI,1991,Sega,4.34,7.05,jp
SimCity,SNES,1991,Nintendo,1.98,1.98,jp
Final Fantasy II,MULTI,1991,Square,1.77,2.7800000000000002,jp
Yoshi,NES,1991,Nintendo,1.75,1.75,jp
Super Scope 6,SNES,1991,Nintendo,1.65,1.65,jp
Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,1991,Konami Digital Entertainment,1.39,1.39,jp
Super Ghouls 'n Ghosts,SNES,1991,Capcom,1.18,1.18,jp
NES Open Tournament Golf,NES,1991,Nintendo,1.0,1.0,jp
Mega Man 4,NES,1991,Capcom,0.93,0.93,jp
Super Castlevania IV,SNES,1991,Konami Digital Entertainment,0.63,0.63,jp
The Legend of the Mystical Ninja,SNES,1991,Konami Digital Entertainment,0.48,0.48,jp
Bomberman II,NES,1991,Hudson Soft,0.44,0.44,jp
Super Wagyan Land,SNES,1991,Namco Bandai Games,0.42,0.42,Jump
Super Fire ProWrestling,SNES,1991,Human Entertainment,0.39,0.39,jp
Super Soccer,SNES,1991,Nintendo,0.38,0.38,jp
Battle Dodge Ball,SNES,1991,Banpresto,0.33,0.33,jp
Kidou Senshi Gundam F91: Formula Senki 0122,SNES,1991,Namco Bandai Games,0.33,0.33,jp
Tetris 2 + Bombliss,NES,1991,BPS,0.32,0.32,jp
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991,Angel Studios,0.29,0.29,us
Famista '92,NES,1991,Namco Bandai Games,0.28,0.28,Jump
Lord of Darkness,SNES,1991,Tecmo Koei,0.28,0.28,jp
Romance of the Three Kingdoms II,SNES,1991,Tecmo Koei,0.25,0.25,jp
Super R-Type,SNES,1991,Nintendo,0.23,0.23,jp
Super Baseball Simulator 1.000,SNES,1991,Culture Brain,0.2,0.2,jp
Battle Commander: Hachibushu Shura no Heihou,SNES,1991,Banpresto,0.18,0.18,jp
SimEarth: The Living Planet,SNES,1991,Imagineer,0.16,0.16,jp
World League Soccer,SNES,1991,Imagineer,0.15,0.15,jp
UN Squadron,SNES,1991,Capcom,0.12,0.12,jp
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,SNES,1991,Epoch,0.08,0.08,jp
John Madden Football,SNES,1991,Imagineer,0.07,0.07,jp
Lagoon,SNES,1991,Kemco,0.05,0.05,jp
Super Mario Kart,SNES,1992,Nintendo,8.76,8.76,jp
Street Fighter II: The World Warrior,SNES,1992,Capcom,6.3,6.3,jp
Sonic the Hedgehog 2,GEN,1992,Sega,6.03,6.03,jp
Street Fighter II Turbo,SNES,1992,Capcom,4.1,4.1,jp
Dragon Quest V: Tenkuu no Hanayome,MULTI,1992,Enix Corporation,2.79,4.4399999999999995,jp
Mario Paint,SNES,1992,Nintendo,2.75,2.75,jp
Final Fantasy V,MULTI,1992,SquareSoft,2.45,2.62,jp
NBA Jam,MULTI,1992,Arena Entertainment,2.05,5.22,uk
Street Fighter II': Special Champion Edition,GEN,1992,Sega,1.66,1.66,jp
The Magical Quest starring Mickey Mouse,SNES,1992,Capcom,1.21,1.21,jp
Yoshi's Cookie,NES,1992,Nintendo,1.12,1.12,jp
Romancing SaGa,MULTI,1992,SquareSoft,0.97,1.5499999999999998,jp
Mega Man 5,NES,1992,Capcom,0.79,0.79,jp
Dragon Ball Z: Chou Saiya Densetsu,SNES,1992,Namco Bandai Games,0.58,0.58,jp
Super Bomberman,SNES,1992,Hudson Soft,0.57,0.57,jp
Super Batter Up,SNES,1992,Namco Bandai Games,0.46,0.46,jp
Fatal Fury,SNES,1992,Takara,0.39,0.39,jp
Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992,Tecmo Koei,0.29,0.29,jp
F1 ROC: Race of Champions,SNES,1992,Ocean,0.28,0.28,uk
F-1 Grand Prix,SNES,1992,Video System,0.28,0.28,jp
Super Adventure Island,SNES,1992,Hudson Soft,0.22,0.22,jp
Otogirisou,SNES,1992,ChunSoft,0.16,0.16,jp
Battle Soccer: Field no Hasha,SNES,1992,Banpresto,0.16,0.16,jp
Contra III: The Alien Wars,SNES,1992,Konami Digital Entertainment,0.13,0.13,jp
Gunstar Heroes,GEN,1992,Sega,0.13,0.13,jp
Ecco the Dolphin,GEN,1992,Sega,0.12,0.12,jp
Teenage Mutant Ninja Turtles: Tournament Fighters,MULTI,1992,Konami Digital Entertainment,0.07,0.13,jp
Sonic the Hedgehog 2 (8-bit),GG,1992,Sega,0.04,0.04,jp
Super Mario All-Stars,SNES,1993,Nintendo,10.55,10.55,jp
Star Fox,SNES,1993,Nintendo,2.99,2.99,jp
Super Street Fighter II,MULTI,1993,Nintendo,2.0,2.15,jp
Mortal Kombat II,SNES,1993,Acclaim Entertainment,1.93,1.93,us
Secret of Mana,SNES,1993,SquareSoft,1.83,1.83,jp
Disney's Aladdin,SNES,1993,Capcom,1.75,1.75,jp
Kirby's Adventure,NES,1993,Nintendo,1.75,1.75,jp
Super Puyo Puyo,SNES,1993,Banpresto,1.7,1.7,jp
Sonic CD,SCD,1993,Sega,1.5,1.5,jp
Dragon Ball Z,SNES,1993,Namco Bandai Games,1.45,1.45,jp
Dragon Ball Z: La Legende Saien,SNES,1993,Namco Bandai Games,1.2,1.2,jp
Romancing SaGa 2,SNES,1993,SquareSoft,1.17,1.17,jp
Mega Man X,SNES,1993,Capcom,1.16,1.16,jp
Dragon Quest I & II,SNES,1993,Enix Corporation,1.15,1.15,jp
Final Fight 2,SNES,1993,Capcom,1.02,1.02,jp
Tetris 2,NES,1993,Nintendo,0.98,0.98,jp
Capcom's Soccer Shootout,SNES,1993,Nintendo,0.8,0.8,jp
Torneko no Daibouken: Fushigi no Dungeon,SNES,1993,ChunSoft,0.78,0.78,jp
Dragon Ball Z: Ultime Menace,SNES,1993,Namco Bandai Games,0.73,0.73,jp
J-League Soccer: Prime Goal,SNES,1993,Namco Bandai Games,0.69,0.69,jp
Nobunaga no Yabou: Haouden,SNES,1993,Tecmo Koei,0.62,0.62,jp
Mega Man X2,SNES,1993,Capcom,0.56,0.56,jp
Virtual Soccer,SNES,1993,Hudson Soft,0.53,0.53,jp
Winning Post,SNES,1993,Tecmo Koei,0.53,0.53,jp
Mega Man 6,NES,1993,Capcom,0.52,0.52,jp
Mario & Wario,SNES,1993,Nintendo,0.49,0.49,jp
Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993,Namco Bandai Games,0.46,0.46,jp
Fatal Fury 2,SNES,1993,Takara,0.45,0.45,jp
Yuu Yuu Hakusho,SNES,1993,Namco Bandai Games,0.36,0.36,jp
Jurassic Park,NES,1993,Ocean,0.36,0.36,uk
Stunt Race FX,SNES,1993,Nintendo,0.35,0.35,jp
Shin Momotarou Densetsu,SNES,1993,Hudson Soft,0.32,0.32,jp
Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993,Konami Digital Entertainment,0.31,0.31,jp
Bishoujo Senshi Sailormoon R,SNES,1993,Namco Bandai Games,0.27,0.27,jp
Sailor Moon,SNES,1993,Namco Bandai Games,0.22,0.22,jp
Jissen Pachi-Slot Hisshouhou,SNES,1993,Sammy Corporation,0.19,0.19,jp
Shining Force II,GEN,1993,Sega,0.19,0.19,jp
Thoroughbred Breeder,SNES,1993,Hect,0.19,0.19,jp
Mega Man Soccer,SNES,1993,Capcom,0.18,0.18,jp
Super Power League,SNES,1993,Hudson Soft,0.17,0.17,jp
The King of Fighters '94 (CD),NG,1993,SNK,0.14,0.14,jp
Illusion of Gaia,SNES,1993,Nintendo,0.13,0.13,jp
Harukanaru Augusta 2: Masters,SNES,1993,T&E Soft,0.12,0.12,jp
Classic Road,MULTI,1993,Victor Interactive,0.11,0.18,jp
Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,TOHO,0.11,0.11,jp
Lethal Enforcers,SNES,1993,Konami Digital Entertainment,0.09,0.09,jp
Ecco: The Tides of Time,GEN,1993,Sega,0.07,0.07,jp
Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Capcom,0.07,0.07,jp
Ninja Warriors,SNES,1993,Titus,0.07,0.07,fr
Streets of Rage 3,GEN,1993,Sega,0.07,0.07,jp
Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993,Imax,0.06,0.06,ca
Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993,Konami Digital Entertainment,0.06,0.06,jp
Doraemon 2: Nobita no Toizurando Daibouken,SNES,1993,Epoch,0.05,0.05,jp
Dynamite Headdy,GEN,1993,Sega,0.05,0.05,jp
Pachinko Wars II,SNES,1993,Coconuts Japan,0.05,0.05,jp
Keiba Eight Special,SNES,1993,Misawa,0.05,0.05,jp
Beyond Oasis,GEN,1993,Sega,0.05,0.05,jp
Rock N' Roll Racing,SNES,1993,Interplay,0.01,0.01,us
Donkey Kong Country,SNES,1994,Nintendo,9.3,9.3,jp
Final Fantasy III,MULTI,1994,SquareSoft,3.42,4.82,jp
Sonic & Knuckles,GEN,1994,Sega,1.82,1.82,jp
Disney's The Lion King,MULTI,1994,Virgin Interactive,1.79,3.2,us
Sonic the Hedgehog 3,GEN,1994,Sega,1.76,1.76,jp
Mortal Kombat 3,MULTI,1994,Acclaim Entertainment,1.53,3.42,us
Super Metroid,SNES,1994,Nintendo,1.42,1.42,jp
Battle Arena Toshinden,PS,1994,Sony Computer Entertainment,1.27,1.27,jp
NBA Jam Tournament Edition,MULTI,1994,Acclaim Entertainment,1.11,2.37,us
Virtua Fighter,SAT,1994,Sega,1.07,1.07,jp
Super Momotarou Dentetsu III,SNES,1994,Hudson Soft,0.91,0.91,jp
Derby Stallion II,SNES,1994,ASCII Entertainment,0.87,0.87,jp
Kamaitachi no Yoru,SNES,1994,ChunSoft,0.81,0.81,jp
Super Bomberman 2,SNES,1994,Hudson Soft,0.81,0.81,jp
EarthBound,SNES,1994,Nintendo,0.81,0.81,jp
Ridge Racer,PS,1994,Sony Computer Entertainment,0.79,0.79,jp
Doom,PS,1994,Infogrames,0.78,0.78,fr
Super Bomberman 3,SNES,1994,Hudson Soft,0.7,0.7,jp
Fire Emblem: Monsh? no Nazo,SNES,1994,Nintendo,0.7,0.7,jp
Kirby's Dream Course,SNES,1994,Nintendo,0.59,0.59,jp
Theme Park,MULTI,1994,Electronic Arts,0.57,0.6499999999999999,us
Fatal Fury Special,SNES,1994,Takara,0.56,0.56,jp
Daytona USA,SAT,1994,Sega,0.55,0.55,jp
Romance of the Three Kingdoms IV: Wall of Fire,MULTI,1994,Tecmo Koei,0.53,0.66,jp
J-League Soccer: Prime Goal 2,SNES,1994,Namco Bandai Games,0.53,0.53,jp
NHL FaceOff,PS,1994,Sony Computer Entertainment,0.45,0.45,jp
Wonder Project J: Kikai no Shonen Pino,SNES,1994,Enix Corporation,0.43,0.43,jp
Jikkyou Powerful Pro Yakuu '94,SNES,1994,Konami Digital Entertainment,0.41,0.4,jp1
Samurai Shodown,MULTI,1994,Takara,0.4,0.47000000000000003,jp
Super Famista 3,SNES,1994,Namco Bandai Games,0.39,0.39,jp
ESPN Extreme Games,PS,1994,Sony Computer Entertainment,0.38,0.38,jp
Kileak: The DNA Imperative,PS,1994,Sony Computer Entertainment,0.37,0.37,jp
Super Formation Soccer 94,SNES,1994,Human Entertainment,0.37,0.37,jp
Super Robot Taisen EX,SNES,1994,Banpresto,0.37,0.37,jp
Shin Megami Tensei II,SNES,1994,Atlus,0.37,0.37,jp
Zero4 Champ RR,SNES,1994,Media Rings,0.36,0.36,jp
Super Fire ProWrestling Special,SNES,1994,Human Entertainment,0.36,0.36,jp
Breath of Fire II,SNES,1994,Laguna,0.36,0.36,jp
Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994,Konami Digital Entertainment,0.36,0.36,jp
Super Power League 2,SNES,1994,Hudson Soft,0.33,0.33,jp
Parodius,MULTI,1994,Konami Digital Entertainment,0.33,0,jp.5
Live A Live,SNES,1994,SquareSoft,0.32,0.32,jp
Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994,Namco Bandai Games,0.31,0.31,jp
Decathlete,SAT,1994,Sega,0.3,0.3,jp
Daikaijyuu Monogatari,SNES,1994,Hudson Soft,0.3,0.3,jp
Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,1994,Enix Corporation,0.29,0.29,jp
International Superstar Soccer,SNES,1994,Konami Digital Entertainment,0.28,0.28,jp
Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Namco Bandai Games,0.27,0.27,jp
Thoroughbred Breeder II,SNES,1994,Hect,0.27,0.27,jp
Virtua Racing,GEN,1994,Sega,0.26,0.26,jp
Galactic Attack,SAT,1994,Acclaim Entertainment,0.25,0.25,us
A. IV Evolution: A Ressha de Ikou 4,PS,1994,ArtDink,0.25,0.25,jp
Samurai Shodown II,NG,1994,SNK,0.25,0.25,jp
The King of Fighters '95 (CD),NG,1994,SNK,0.23,0.23,jp
Drift King Shutokou Battle '94,SNES,1994,BPS,0.2,0.2,jp
Samurai Spirits (CD),NG,1994,SNK,0.2,0.2,jp
Wing Arms,SAT,1994,Sega,0.2,0.2,jp
ThunderStrike 2,PS,1994,Core Design Ltd.,0.19,0.19,jp
SD Gundam GX,SNES,1994,Namco Bandai Games,0.19,0.19,jp
Gokujou Parodius,SNES,1994,Konami Digital Entertainment,0.18,0.18,jp
F1 Challenge,SAT,1994,Sega,0.18,0.18,jp
Saturday Night Slam Masters,SNES,1994,Capcom,0.16,0.16,jp
"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,1994,Game Arts,0.14,0.14,jp
Shining Force CD,SCD,1994,Sega,0.14,0.14,jp
The King of Fighters '94,NG,1994,SNK,0.12,0.12,jp
Slayers,SNES,1994,Banpresto,0.12,0.12,jp
Battle Arena Toshinden Remix,SAT,1994,Sega,0.12,0.12,jp
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994,Angel Studios,0.12,0.12,jp
Center Ring Boxing,SAT,1994,JVC,0.12,0.12,jp
Primal Rage,PS,1994,Time Warner Interactive,0.11,0.11,us
Jikkyou Powerful Pro Yakyuu '95,PS,1994,Konami Digital Entertainment,0.11,0.11,jp
Final Fantasy I & II,NES,1994,Square,0.11,0.11,jp
Jupiter Strike,PS,1994,Acclaim Entertainment,0.11,0.11,us
Crime Crackers,PS,1994,Sony Computer Entertainment,0.1,0.1,jp
Clockwork Knight,SAT,1994,Sega,0.09,0.09,jp
King's Field (Japan),PS,1994,From Software,0.08,0.08,jp
Yuu Yuu Hakusho: Makyo Toitsusen,GEN,1994,Sega,0.08,0.08,jp
Dragon Slayer: The Legend of Heroes,MULTI,1994,Sega,0.08,0.15000000000000002,jp
Majin Tensei,SNES,1994,Atlus,0.08,0.08,jp
Gale Racer,SAT,1994,Sega,0.07,0.07,jp
Formula One World Championship: Beyond the Limit,SCD,1994,Sega,0.07,0.07,jp
Derby Jockey: Kishou e no Michi,SNES,1994,Asmik Corp,0.07,0.07,jp
Kenyuu Densetsu Yaiba,SNES,1994,Banpresto,0.07,0.07,jp
Motor Toon Grand Prix (Japan),PS,1994,Sony Computer Entertainment,0.07,0.07,jp
Discworld,PS,1994,Psygnosis,0.06,0.06,uk
Robotica,SAT,1994,Sega,0.06,0.06,jp
Worldwide Soccer,SAT,1994,Sega,0.06,0.06,jp
Record of Lodoss War: Eiyuu Sensou,SCD,1994,Sega,0.06,0.06,jp
Game no Kanzume Vol 2,SCD,1994,Sega,0.05,0.05,jp
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994,Vap,0.05,0.05,jp
